,Date,Team,Acquired,Relinquished,Notes
22,2011-10-12,49ers,• Kerry Taylor,,signed free agent to practice squad
23,2011-10-18,49ers,,• Kerry Taylor,released from practice squad
24,2011-10-18,49ers,• Chase Beeler,,signed free agent to practice squad
25,2011-11-15,49ers,,• John Matthews,released from practice squad
1,2011-11-16,49ers,• Mark Legree,,signed free agent to practice squad
2,2011-11-25,49ers,,• Dashon Goldson,"fined $25,000 by NFL"
3,2011-11-29,49ers,,• Mark Legree,released from practice squad
4,2011-11-29,49ers,• John Matthews,,signed free agent to practice squad
5,2011-12-08,49ers,• Alex Boone,,re-signed to a 4-year contract extension through 2015
6,2011-12-14,49ers,,• Ian Johnson (Blake),released from practice squad
7,2011-12-15,49ers,• Michael Wilhoite,,signed free agent to practice squad
8,2011-12-16,49ers,,• Larry Grant (a),"fined $15,000 by NFL"
9,2011-12-27,49ers,,• Braylon Edwards,waived
10,2011-12-28,49ers,,• Braylon Edwards,released
11,2011-12-30,49ers,,• Delanie Walker,jaw iinjury (out)
12,2011-12-31,49ers,• Joe Hastings,,signed from practice squad to active roster
13,2012-01-03,49ers,• Bruce Davis (Edward II),,signed free agent to practice squad
14,2012-01-05,49ers,,• Bruce Davis (Edward II),released from practice squad
15,2012-01-05,49ers,• Ricky Elmore,,signed free agent to practice squad
16,2012-01-10,49ers,• Kyle Nelson,,signed free agent
17,2012-01-24,49ers,• Chase Beeler,,re-signed from practice squad
18,2012-01-24,49ers,• Cory Nelms,,re-signed from practice squad
19,2012-01-24,49ers,• Derek Hall,,re-signed from practice squad
20,2012-01-24,49ers,• Konrad Reuland,,re-signed from practice squad
21,2012-01-24,49ers,• Kyle Nelson,,re-signed
22,2012-01-24,49ers,• Mark Legree,,signed free agent
23,2012-01-24,49ers,• Michael Wilhoite,,re-signed from practice squad
24,2012-01-27,49ers,,• Aldon Smith,arrested and charged with DUI (entered diversion program for first-time offenders and charges reduced to reckless driving)
25,2012-01-27,49ers,• John Matthews,,re-signed from practice squad to a future contract
1,2012-01-31,49ers,,• Ricky Elmore,lost off practice squad (to Chargers)
2,2012-01-31,49ers,• Garrett Chisolm,,signed (from Ravens practice squad)
3,2012-01-31,49ers,• Kenny Wiggins,,signed (from Ravens practice squad)
4,2012-02-06,49ers,• Curtis Holcomb,,activated from IR
5,2012-02-06,49ers,• Dontavia Bogan,,activated from IR
6,2012-02-06,49ers,• Josh Morgan,,activated from IR
7,2012-02-06,49ers,• Nate Byham,,activated from IR
8,2012-02-06,49ers,• Will Tukuafu,,activated from IR
9,2012-02-08,49ers,,• Ray McDonald (Antoine),pulled over for traffic violation; arrested on outstanding warrant for 2010 DUI
10,2012-02-10,49ers,• Michael Wilhoite,,re-signed free agent
11,2012-02-10,49ers,• Trent Baalke,,re-signed as general manager to a 3-year contract extension through 2016
12,2012-02-21,49ers,• Ryan Pontbriand,,signed free agent
13,2012-02-24,49ers,• Claude Spillman / C.J. Spillman,,re-signed to a 3-year contract extension through 2014
14,2012-02-28,49ers,• Ahmad Brooks (Kadar),,re-signed to a 6-year contract extension through 2017
15,2012-03-02,49ers,• Dashon Goldson,,player designated as franchise player
16,2012-03-05,49ers,• Kunal Malik,,hired as chief technology officer
17,2012-03-05,49ers,,• Monte Simmons,lost off practice squad (to Eagles)
18,2012-03-08,49ers,• Will Tukuafu,,re-signed to a 2-year contract extension through 2013
19,2012-03-09,49ers,• Larry Grant (a),,team tendered 1-year contract
20,2012-03-12,49ers,,• Brett Swain,team declined to tender qualifying offer
21,2012-03-13,49ers,• Perrish Cox,,signed free agent to a 2-year contract through 2013
22,2012-03-13,49ers,• Randy Moss,,signed unrestricrted free agent to a 1-year contract
23,2012-03-13,49ers,,• Adam Snyder,player became an unrestricted free agent
24,2012-03-13,49ers,,• Alex Smith (D.),player became an unrestricted free agent
25,2012-03-13,49ers,,• Blake Costanzo,player became an unrestricted free agent
1,2012-03-13,49ers,,• Brett Swain,player became an unrestricted free agent
2,2012-03-13,49ers,,• Carlos Rogers,player became an unrestricted free agent
3,2012-03-13,49ers,,• Chilo Rachal,player became an unrestricted free agent
4,2012-03-13,49ers,,• Josh Morgan,player became an unrestricted free agent
5,2012-03-13,49ers,,• Justin Peelle,player became an unrestricted free agent
6,2012-03-13,49ers,,• Larry Grant (a),player became a restricted free agent
7,2012-03-13,49ers,,• Madieu Williams,player became an unrestricted free agent
8,2012-03-13,49ers,,• Moran Norris,player became an unrestricted free agent
9,2012-03-13,49ers,,• Reggie Smith Jr.,player became an unrestricted free agent
10,2012-03-13,49ers,,• Ted Ginn Jr.,player became an unrestricted free agent
11,2012-03-14,49ers,• Tavares Gooden,,re-signed unrestricted free agent to a 1-year contract extension through 2012
12,2012-03-15,49ers,,• Shawntae Spencer,released
13,2012-03-16,49ers,• Carlos Rogers,,re-signed unrestricted free agent to a 4-year contract through 2015
14,2012-03-21,49ers,• Alex Smith (D.),,re-signed unrestricted free agent to a 3-year contract through 2014
15,2012-03-22,49ers,• Mario Manningham,,signed unrestricted free agent to a 2-year contract through 2013
16,2012-03-23,49ers,• Josh Johnson (Javon),,signed unrestricted free agent to a 2-year contract through 2013
17,2012-03-23,49ers,• Rock Cartwright,,signed unrestricted free agent to a 1-year contract
18,2012-03-23,49ers,• Ted Ginn Jr.,,re-signed unrestricted free agent to a 1-year contract
19,2012-03-30,49ers,,• Dontavia Bogan,waived
20,2012-04-02,49ers,,• Dontavia Bogan,released
21,2012-04-09,49ers,• Brandon Jacobs,,signed free agent to a 1-year contract
22,2012-04-16,49ers,• Brett Swain,,re-signed unrestricted free agent to a 1-year contract
23,2012-04-16,49ers,• Larry Grant (a),,re-signed restricted free agent to a 1-year contract
24,2012-04-20,49ers,• Tramaine Brock,,re-signed exclusive rights free agent to a 1-year contract
25,2012-04-26,49ers,• A.J. Jenkins (b),,2012 NFL draft first round pick (#30 overall)
1,2012-04-27,49ers,• 2012 fourth round pick (#97-Lamar Miller)  • 2013 fifth round pick (#157-Quinton Dial),• 2012 third round pick (#92-T.Y. Hilton),trade with Colts
2,2012-04-27,49ers,• LaMichael James / LaMike James,,2012 NFL draft second round pick (#61 overall)
3,2012-04-28,49ers,• 2012 fourth round pick (#103-Frank Alexander)  • 2012 sixth round pick (#196-Jonte Green)  • 2013 sixth round pick (#180-Nick Moody),• 2012 fourth round pick (#97-Lamar Miller),trade with Dolphins
4,2012-04-28,49ers,• 2012 fourth round pick (#117-Joe Looney),• 2012 fourth round pick (#125-Ronnell Lewis)  • 2012 sixth round pick (#196-Jonte Green),trade with Lions
5,2012-04-28,49ers,• 2012 sixth round pick (#180-Trenton Robinson)  • 2013 third round pick (#74-Terrance Williams (b)),• 2012 fourth round pick (#103-Frank Alexander),trade with Panthers
6,2012-04-28,49ers,• Joe Looney,,2012 NFL draft fourth round pick (#117 overall)
7,2012-04-28,49ers,• Darius Fleming,,2012 NFL draft fifth round pick (#165 overall)
8,2012-04-28,49ers,• Jason Slowey,,2012 NFL draft sixth round pick (#199 overall)
9,2012-04-28,49ers,• Trenton Robinson,,2012 NFL draft sixth round pick (#180 overall)
10,2012-04-28,49ers,• Cam Johnson (a),,2012 NFL draft seventh round pick (#237 overall)
11,2012-04-29,49ers,• DaJuan Cofield,,signed undrafted free agent
12,2012-04-29,49ers,• Johnson Bademosi,,signed undrafted free agent
13,2012-05-01,49ers,• Matthew Masifilo / Matt Masifilo,,signed undrafted free agent
14,2012-05-02,49ers,• Al Netter,,signed undrafted free agent
15,2012-05-02,49ers,• Cameron Bell,,signed undrafted free agent
16,2012-05-02,49ers,• Chris Owusu,,signed undrafted free agent
17,2012-05-02,49ers,• Garrett Celek,,signed undrafted free agent
18,2012-05-02,49ers,• Giorgio Tavecchio,,signed undrafted free agent
19,2012-05-02,49ers,• Michael Thomas (b. 1990-03-17),,signed undrafted free agent
20,2012-05-02,49ers,• Nathan Palmer (D.),,signed undrafted free agent
21,2012-05-02,49ers,• Patrick Butrym,,signed undrafted free agent
22,2012-05-03,49ers,• Anthony Mosley (b),,signed undrafted free agent
23,2012-05-03,49ers,• Brian Tyms,,signed undrafted free agent
24,2012-05-03,49ers,• Jewel Hampton,,signed undrafted free agent
25,2012-05-03,49ers,• Joe Holland,,signed undrafted free agent
1,2012-05-03,49ers,• Kevin Murphy (b. 1990-02-16),,signed undrafted free agent
2,2012-05-03,49ers,• Kourtnei Brown,,signed undrafted free agent
3,2012-05-04,49ers,• David Gonzales,,signed undrafted free agent
4,2012-05-04,49ers,• David Gonzalez,,signed
5,2012-05-04,49ers,• Deante' Purvis / Deante Purvis,,signed undrafted free agent
6,2012-05-04,49ers,• Jason Slowey,,signed sixth round pick to a 4-year contract through 2015
7,2012-05-07,49ers,• Tony Jerod-Eddie,,signed undrafted free agent
8,2012-05-10,49ers,• Cam Johnson (a),,signed seventh round pick to a 4-year contract through 2015
9,2012-05-10,49ers,• Darius Fleming,,signed fifth round pick to a 4-year contract through 2015
10,2012-05-10,49ers,• Joe Looney,,signed fourth round pick to a 4-year contract through 2015
11,2012-05-10,49ers,• LaMichael James / LaMike James,,signed second round pick to a 4-year contract through 2015
12,2012-05-10,49ers,• Trenton Robinson,,signed sixth round pick to a 4-year contract through 2015
13,2012-05-14,49ers,,• John Matthews,waived
14,2012-05-14,49ers,,• Kevin Murphy (b. 1990-02-16),waived
15,2012-05-14,49ers,• Ben Hannula,,signed free agent to a 3-year contract through 2014
16,2012-05-14,49ers,• Eric Bakhtiari,,signed free agent to a 2-year contract through 2013
17,2012-05-15,49ers,,• John Matthews,released
18,2012-05-23,49ers,• Andy Lee (P.),,re-signed to a 6-year contract extension through 2018
19,2012-06-06,49ers,• Chip Flanagan,,hired as regional scout
20,2012-06-06,49ers,• Ethan Waugh,,promoted to senior personnel assistant
21,2012-06-06,49ers,• Scott Brown,,hired as regional scout
22,2012-06-15,49ers,,• Ryan Pontbriand,released
23,2012-06-20,49ers,• A.J. Jenkins (b),,signed first round pick to a 4-year contract through 2015 with a 1-year option for 2016
24,2012-07-21,49ers,• Darcel McBath,,signed free agent to a 1-year contract
25,2012-07-23,49ers,,• Darius Fleming,placed on physically unable to perform list
1,2012-07-26,49ers,,• David Gonzales,waived
2,2012-07-26,49ers,,• David Gonzalez,cut
3,2012-07-26,49ers,• Dashon Goldson,,re-signed franchise player to a 1-year contract
4,2012-07-26,49ers,• Leonard Davis,,signed unrestricted free agent to a 1-year contract
5,2012-07-31,49ers,• Joe Looney,,activated from active/non-football injury list
6,2012-08-09,49ers,,• Curtis Holcomb,waived
7,2012-08-10,49ers,,• Curtis Holcomb,released
8,2012-08-11,49ers,,• Mark Legree,waived
9,2012-08-11,49ers,• Kenny Rowe,,signed free agent to a 2-year contract through 2013
10,2012-08-13,49ers,,• Garrett Chisolm,waived
11,2012-08-13,49ers,• Gijon Robinson,,signed free agent to a 1-year contract
12,2012-08-13,49ers,• Joe Sawyer,,signed undrafted free agent
13,2012-08-14,49ers,,• Garrett Chisolm,placed on IR with undisclosed injury
14,2012-08-15,49ers,,• Gijon Robinson,released
15,2012-08-15,49ers,• Ikaika Alama-Francis,,signed unrestricted free agent to a 1-year contract
16,2012-08-16,49ers,,• Nate Byham,waived-injured
17,2012-08-17,49ers,,• Nate Byham,released
18,2012-08-20,49ers,• Garrett Chisolm,,activated from IR
19,2012-08-21,49ers,,• Garrett Chisolm,released
20,2012-08-27,49ers,,• Ben Hannula,waived
21,2012-08-27,49ers,,• Brian Tyms,waived
22,2012-08-27,49ers,,• Cameron Bell,waived
23,2012-08-27,49ers,,• Cory Nelms,waived
24,2012-08-27,49ers,,• Darius Fleming,placed on reserve/physically unable to perform list with knee injury
25,2012-08-27,49ers,,• Deante' Purvis / Deante Purvis,waived
1,2012-08-27,49ers,,• Giorgio Tavecchio,waived
2,2012-08-27,49ers,,• Jason Slowey,waived
3,2012-08-27,49ers,,• Jewel Hampton,placed on physically unable to perform list / reserve/non-football injury list (E SN) with knee injury
4,2012-08-27,49ers,,• Joe Hastings,waived-injured
5,2012-08-27,49ers,,• Joe Sawyer,waived
6,2012-08-27,49ers,,• Kourtnei Brown,waived-injured
7,2012-08-27,49ers,,• Matthew Masifilo / Matt Masifilo,waived
8,2012-08-27,49ers,,• Patrick Butrym,waived
9,2012-08-28,49ers,,• Ben Hannula,released
10,2012-08-28,49ers,,• Brian Tyms,released
11,2012-08-28,49ers,,• Cameron Bell,released
12,2012-08-28,49ers,,• Cory Nelms,released
13,2012-08-28,49ers,,• Deante' Purvis / Deante Purvis,released
14,2012-08-28,49ers,,• Giorgio Tavecchio,released
15,2012-08-28,49ers,,• Jason Slowey,released
16,2012-08-28,49ers,,• Joe Hastings,placed on IR with undisclosed injury
17,2012-08-28,49ers,,• Joe Sawyer,released
18,2012-08-28,49ers,,• Kourtnei Brown,placed on IR with hamstring injury
19,2012-08-28,49ers,,• Matthew Masifilo / Matt Masifilo,released
20,2012-08-28,49ers,,• Patrick Butrym,released
21,2012-08-29,49ers,,• Chase Beeler,waived
22,2012-08-29,49ers,,• Kourtnei Brown,waived (injury settlement)
23,2012-08-29,49ers,• Matthew Masifilo / Matt Masifilo,,signed free agent to a 2-year contract through 2013
24,2012-08-30,49ers,,• Chase Beeler,released
25,2012-08-30,49ers,,• Joe Hastings,waived (injury settlement)
1,2012-08-30,49ers,,• Kourtnei Brown,released
2,2012-08-31,49ers,,• Al Netter,waived
3,2012-08-31,49ers,,• Anthony Mosley (b),waived
4,2012-08-31,49ers,,• Brett Swain,released
5,2012-08-31,49ers,,• Cam Johnson (a),waived
6,2012-08-31,49ers,,• Chris Owusu,waived
7,2012-08-31,49ers,,• Derek Hall,waived
8,2012-08-31,49ers,,• Eric Bakhtiari,waived
9,2012-08-31,49ers,,• Ikaika Alama-Francis,released
10,2012-08-31,49ers,,• Joe Holland,waived
11,2012-08-31,49ers,,• Josh Johnson (Javon),released
12,2012-08-31,49ers,,• Kenny Rowe,waived
13,2012-08-31,49ers,,• Kenny Wiggins,waived
14,2012-08-31,49ers,,• Konrad Reuland,waived
15,2012-08-31,49ers,,• Kyle Nelson,waived
16,2012-08-31,49ers,,• Matthew Masifilo / Matt Masifilo,waived
17,2012-08-31,49ers,,• Michael Thomas (b. 1990-03-17),waived
18,2012-08-31,49ers,,• Michael Wilhoite,waived
19,2012-08-31,49ers,,• Mike Person,waived
20,2012-08-31,49ers,,• Nathan Palmer (D.),waived
21,2012-08-31,49ers,,• Rock Cartwright,released
22,2012-08-31,49ers,,• Tony Jerod-Eddie,waived
23,2012-08-31,49ers,• 2014 seventh round pick (#243-Kaleb Ramsey),• Colin Jones,trade with Panthers
24,2012-09-01,49ers,,• Al Netter,released
25,2012-09-01,49ers,,• Anthony Mosley (b),released
1,2012-09-01,49ers,,• Cam Johnson (a),released
2,2012-09-01,49ers,,• Chris Owusu,released
3,2012-09-01,49ers,,• Derek Hall,released
4,2012-09-01,49ers,,• Eric Bakhtiari,released
5,2012-09-01,49ers,,• Joe Hastings,released
6,2012-09-01,49ers,,• Joe Holland,released
7,2012-09-01,49ers,,• Kenny Wiggins,released
8,2012-09-01,49ers,,• Kyle Nelson,released
9,2012-09-01,49ers,,• Matthew Masifilo / Matt Masifilo,released
10,2012-09-01,49ers,,• Michael Thomas (b. 1990-03-17),released
11,2012-09-01,49ers,,• Michael Wilhoite,released
12,2012-09-01,49ers,,• Nathan Palmer (D.),released
13,2012-09-01,49ers,,• Tony Jerod-Eddie,released
14,2012-09-02,49ers,• Al Netter,,signed free agent to practice squad
15,2012-09-02,49ers,• Cam Johnson (a),,signed free agent to practice squad
16,2012-09-02,49ers,• Chase Beeler,,signed free agent to practice squad
17,2012-09-02,49ers,• Kenny Wiggins,,signed free agent to practice squad
18,2012-09-02,49ers,• Matthew Masifilo / Matt Masifilo,,signed free agent to practice squad
19,2012-09-02,49ers,• Michael Thomas (b. 1990-03-17),,signed free agent to practice squad
20,2012-09-02,49ers,• Michael Wilhoite,,signed free agent to practice squad
21,2012-09-02,49ers,• Nathan Palmer (D.),,signed free agent to practice squad
22,2012-09-02,49ers,• Tony Jerod-Eddie,,signed free agent to practice squad
23,2012-09-03,49ers,,• Parys Haralson,placed on IR with arm injury
24,2012-09-03,49ers,• Clark Haggans,,signed free agent to a 1-year contract
25,2012-09-13,49ers,,• Chase Beeler,released from practice squad
1,2012-09-18,49ers,,• Clark Haggans,suspended by NFL for 3 games for violation of the league's personal conduct policy
2,2012-09-18,49ers,,• Clark Haggans,placed on reserve/suspended list
3,2012-09-19,49ers,• Eric Bakhtiari,,signed free agent to a 2-year contract through 2013
4,2012-09-25,49ers,• Ricardo Lockette,,signed free agent to practice squad
5,2012-09-25,49ers,,• Nathan Palmer (D.),lost off practice squad (to Colts)
6,2012-10-08,49ers,• Clark Haggans,,reinstated from suspension
7,2012-10-08,49ers,,• Clark Haggans,placed on exempt/commissioner permission list
8,2012-10-09,49ers,,• Eric Bakhtiari,waived
9,2012-10-10,49ers,,• Eric Bakhtiari,released
10,2012-10-26,49ers,,• Dashon Goldson,"fined $7,875 by NFL"
11,2012-11-16,49ers,,• Matthew Masifilo / Matt Masifilo,released from practice squad
12,2012-11-16,49ers,,• Ray McDonald (Antoine),"fined $21,000 by NFL"
13,2012-11-20,49ers,• Eddie Whitley,,signed free agent to practice squad
14,2012-11-27,49ers,,• Eddie Whitley,released from practice squad
