,Date,Team,Acquired,Relinquished,Notes
2,2017-09-26,49ers,• B.J. Johnson III,,activated from IR
3,2017-09-26,49ers,,• B.J. Johnson III,waived
4,2017-09-27,49ers,,• B.J. Johnson III,released
5,2017-09-29,49ers,,• Eric Reid,knee injury (out)
6,2017-09-29,49ers,,• Reuben Foster,ankle injury (out)
7,2017-09-29,49ers,• K'Waun Williams,,re-signed to a 3-year $8.85M contract extension through 2020
8,2017-10-06,49ers,,• Adrian Colbert,hamstring injury (out)
9,2017-10-06,49ers,,• Dekoda Watson,groin injury (out)
10,2017-10-06,49ers,,• Eric Reid,knee injury (out)
11,2017-10-06,49ers,,• Reuben Foster,ankle injury (out)
12,2017-10-09,49ers,,• Lorenzo Jerome,waived
13,2017-10-09,49ers,• Dexter McCoil,,claimed off waivers (from Chargers)
14,2017-10-10,49ers,,• Lorenzo Jerome,released
15,2017-10-10,49ers,,• Noble Nwachukwu,released from practice squad
16,2017-10-11,49ers,,• Asa Jackson,placed on IR with hamstring injury
17,2017-10-11,49ers,• Jeremy Liggins,,signed free agent to practice squad
18,2017-10-11,49ers,• Leon Hall (b),,signed unrestricted free agent to a 1-year $1M contract
19,2017-10-13,49ers,,• Kyle Juszczyk,back injury (out)
20,2017-10-14,49ers,,• NaVorro Bowman,released
21,2017-10-14,49ers,• Cole Hikutini,,signed from practice squad to active roster
22,2017-10-18,49ers,,• Arik Armstead,placed on IR with fractured hand
23,2017-10-18,49ers,,• Jarnor Jones,released from practice squad
24,2017-10-18,49ers,,• Logan Paulsen,released
25,2017-10-18,49ers,• Cole Wick,,signed free agent to practice squad
1,2017-10-18,49ers,• Greg Mabin,,signed free agent to practice squad
2,2017-10-18,49ers,• Leger Douzable,,signed free agent to a 1-year contract
3,2017-10-18,49ers,• Tony McDaniel,,signed free agent to a 1-year contract
4,2017-10-19,49ers,,• Leon Hall (b),released
5,2017-10-19,49ers,• Logan Paulsen,,signed free agent to a 1-year contract
6,2017-10-20,49ers,,• Aaron Lynch,calf injury (out)
7,2017-10-20,49ers,,• Kyle Juszczyk,back injury (out)
8,2017-10-24,49ers,,• Logan Paulsen,released
9,2017-10-24,49ers,,• Xavier Cooper,waived
10,2017-10-24,49ers,• Datone Jones,,signed free agent to a 1-year contract
11,2017-10-24,49ers,• Leon Hall (b),,signed free agent to a 1-year contract
12,2017-10-25,49ers,,• Xavier Cooper,released
13,2017-10-27,49ers,,• Aaron Lynch,calf injury (out)
14,2017-10-27,49ers,,• K'Waun Williams,quadriceps injury (out)
15,2017-10-28,49ers,,• Jeremy Liggins,released from practice squad
16,2017-10-30,49ers,,• Garry Gilliam,placed on IR
17,2017-10-30,49ers,• Noble Nwachukwu,,signed free agent to practice squad
18,2017-10-31,49ers,,• Brian Hoyer,released
19,2017-10-31,49ers,• Will Redmond,,activated from IR
20,2017-10-31,49ers,,• Will Redmond,waived
21,2017-10-31,49ers,• Jimmy Garoppolo,• 2018 second round pick (#43-Kerryon Johnson),trade with Patriots
22,2017-10-31,49ers,• 2018 fifth round pick (#143-Ja'Whaun Bentley),• Rashard Robinson,trade with Jets
23,2017-11-01,49ers,,• Jimmie Ward,placed on IR with fractured forearm
24,2017-11-01,49ers,,• Will Redmond,released
25,2017-11-01,49ers,• Bryce Harris,,signed free agent to a 1-year contract
1,2017-11-01,49ers,• Greg Mabin,,signed from practice squad to active roster
2,2017-11-01,49ers,• Tyvis Powell,,signed free agent to practice squad
3,2017-11-03,49ers,,• Aaron Lynch,calf injury (out)
4,2017-11-03,49ers,,• Datone Jones,knee injury (out)
5,2017-11-03,49ers,,• Garry Gilliam,knee injury (out)
6,2017-11-03,49ers,,• Joe Staley,eye injury (out)
7,2017-11-03,49ers,,• K'Waun Williams,quadriceps injury (out)
8,2017-11-03,49ers,,• Solomon Thomas,knee injury (out)
9,2017-11-04,49ers,,• Bryce Harris,waived
10,2017-11-04,49ers,,• Pierre Garcon,placed on IR with neck injury
11,2017-11-04,49ers,• Darrell Williams Jr.,,signed from practice squad to active roster
12,2017-11-04,49ers,• Ronald Blair,,activated from IR
13,2017-11-07,49ers,,• Cole Hikutini,placed on IR with knee injury
14,2017-11-07,49ers,,• Garry Gilliam,placed on IR with knee injury
15,2017-11-07,49ers,,• Jaquiski Tartt,placed on IR with fractured arm
16,2017-11-07,49ers,• Andrew Lauderdale,,signed free agent to practice squad
17,2017-11-07,49ers,• Logan Paulsen,,signed free agent to a 1-year contract
18,2017-11-07,49ers,• Louis Murphy Jr.,,signed free agent to a 1-year contract
19,2017-11-08,49ers,• Antone Exum Jr.,,signed free agent to a 1-year contract
20,2017-11-09,49ers,,• Carlos Hyde,"fined $9,115 by NFL for fighting"
21,2017-11-10,49ers,,• Aaron Lynch,calf injury (out)
22,2017-11-10,49ers,,• Elijah Lee,knee injury (out)
23,2017-11-10,49ers,,• George Kittle,ankle injury (out)
24,2017-11-10,49ers,,• Trent Taylor,rib injury (out)
25,2017-11-13,49ers,,• John Flynn / J.P. Flynn (b),placed on practice squad IR with undisclosed injury
1,2017-11-13,49ers,,• Tony McDaniel,waived
2,2017-11-14,49ers,,• Tony McDaniel,released
3,2017-11-14,49ers,• Cameron Hunt,,signed free agent to practice squad
4,2017-11-20,49ers,• Sheldon Day,,claimed off waivers (from Jaguars)
5,2017-11-21,49ers,,• Datone Jones,waived
6,2017-11-22,49ers,,• Datone Jones,released
7,2017-11-22,49ers,• Cassius Marsh,,claimed off waivers (from Patriots)
8,2017-11-24,49ers,,• Adrian Colbert,thumb injury (out)
9,2017-11-24,49ers,,• Ray-Ray Armstrong,waived
10,2017-11-24,49ers,• Cornellius Carradine / Tank Carradine,,activated from IR
11,2017-11-29,49ers,,• Erik Magnuson,placed on IR with foot injury
12,2017-11-29,49ers,,• Noble Nwachukwu,released from practice squad
13,2017-11-29,49ers,,• Raheem Mostert,placed on IR with knee injury / shoulder injury
14,2017-11-29,49ers,• Boseko Lokombo / Bo Lokombo,,signed free agent to practice squad
15,2017-11-29,49ers,• Channing Stribling,,signed free agent to practice squad
16,2017-11-29,49ers,• Jeremy McNichols,,signed from practice squad to active roster
17,2017-11-29,49ers,• Tim Barnes,,signed free agent to a 1-year contract
18,2017-12-13,49ers,,• Victor Bolden Jr.,placed on IR with ankle injury
19,2017-12-13,49ers,• Max McCaffrey,,signed (from Packers practice squad)
20,2017-12-16,49ers,,• Trent Brown,placed on IR with shoulder injury
21,2017-12-16,49ers,• Tyvis Powell,,signed from practice squad to active roster
22,2017-12-21,49ers,• Trovon Reed,,signed free agent to practice squad
23,2017-12-23,49ers,• Prince Charles Iworah,,activated from IR
24,2017-12-23,49ers,,• Prince Charles Iworah,waived
25,2017-12-25,49ers,,• Prince Charles Iworah,released
1,2018-01-01,49ers,• Andrew Lauderdale,,re-signed to a future contract
2,2018-01-01,49ers,• Boseko Lokombo / Bo Lokombo,,re-signed to a future contract
3,2018-01-01,49ers,• Channing Stribling,,re-signed to a future contract
4,2018-01-01,49ers,• Cole Wick,,re-signed to a future contract
5,2018-01-01,49ers,• DeAndre Carter,,re-signed to a future contract
6,2018-01-01,49ers,• Malcolm Johnson (Jamaine),,signed free agent to a future contract
7,2018-01-01,49ers,• Nick Mullens,,re-signed to a future contract
8,2018-01-01,49ers,• Pace Murphy,,re-signed to a future contract
9,2018-01-01,49ers,• Trovon Reed,,re-signed to a future contract
10,2018-01-08,49ers,,• Cameron Hunt,released from practice squad
11,2018-01-08,49ers,,• DeAndre Smelter,released from practice squad
12,2018-01-08,49ers,,• John Flynn / J.P. Flynn (b),released from practice squad
13,2018-01-13,49ers,,• Reuben Foster,arrested for possession of marijuana
14,2018-01-26,49ers,• Mark Nzeocha,,re-signed to a 1-year contract extension
15,2018-02-05,49ers,• Aaron Burbridge,,activated from IR
16,2018-02-05,49ers,• Arik Armstead,,activated from IR
17,2018-02-05,49ers,• Asa Jackson,,activated from IR
18,2018-02-05,49ers,• Chanceller James,,activated from IR
19,2018-02-05,49ers,• Chris Jones (Dwightstone),,activated from IR
20,2018-02-05,49ers,• Cole Hikutini,,activated from IR
21,2018-02-05,49ers,• Don Jones II,,activated from IR
22,2018-02-05,49ers,• Donavin Newsom,,activated from IR
23,2018-02-05,49ers,• Erik Magnuson,,activated from IR
24,2018-02-05,49ers,• Garry Gilliam,,activated from IR
25,2018-02-05,49ers,• Jaquiski Tartt,,activated from IR
1,2018-02-05,49ers,• Jimmie Gilbert,,activated from IR
2,2018-02-05,49ers,• Jimmie Ward,,activated from IR
3,2018-02-05,49ers,• Joe Williams (Sterling),,activated from IR
4,2018-02-05,49ers,• Joshua Garnett,,activated from IR
5,2018-02-05,49ers,• Malcolm Smith,,activated from IR
6,2018-02-05,49ers,• Pierre Garcon,,activated from IR
7,2018-02-05,49ers,• Raheem Mostert,,activated from IR
8,2018-02-05,49ers,• Trent Brown,,activated from IR
9,2018-02-05,49ers,• Victor Bolden Jr.,,activated from IR
10,2018-02-07,49ers,• Cassius Marsh,,re-signed to a 2-year $7.7M contract extension through 2019
11,2018-02-08,49ers,• Jimmy Garoppolo,,"re-signed to a 5-year, $137.5M contract extension through 2022"
12,2018-02-11,49ers,,• Reuben Foster,arrested on suspicion of domestic violence and possessing an assault rifle
13,2018-02-14,49ers,• Daniel Kilgore,,"re-signed to a 3-year, $11.8M contract extension through 2020"
14,2018-02-27,49ers,• Garry Gilliam,,re-signed to a 2-year contract extension through 2019
15,2018-03-08,49ers,• Marquise Goodwin,,re-signed to a 2-year contract extension / 3-year contract extension through 2021
16,2018-03-09,49ers,,• Elvis Dumervil,team declined contract option
17,2018-03-09,49ers,• Dekoda Watson,,team exercised contract option through 2018
18,2018-03-09,49ers,• Paraag Marathe,,promoted to president of 49ers Enterprises
19,2018-03-09,49ers,• Raheem Mostert,,team tendered contract
20,2018-03-10,49ers,• Richard Sherman,,"signed free agent to a 3-year, $27.15M contract through 2020"
21,2018-03-12,49ers,• Jeff Locke,,signed free agent to a 1-year contract
22,2018-03-12,49ers,• Raheem Mostert,,"re-signed exclusive rights free agent to a 1-year, $705K contract"
23,2018-03-14,49ers,,• Darrell Williams Jr.,team declined to tender qualifying offer
24,2018-03-14,49ers,,• Aaron Lynch,player became an unrestricted free agent
25,2018-03-14,49ers,,• Antone Exum Jr.,player became an unrestricted free agent
1,2018-03-14,49ers,,• Asa Jackson,player became an unrestricted free agent
2,2018-03-14,49ers,,• Brandon Fusco,player became an unrestricted free agent
3,2018-03-14,49ers,,• Brock Coyle,player became an unrestricted free agent
4,2018-03-14,49ers,,• Carlos Hyde,player became an unrestricted free agent
5,2018-03-14,49ers,,• Chris Jones (Dwightstone),player became an unrestricted free agent
6,2018-03-14,49ers,,• Cornellius Carradine / Tank Carradine,player became an unrestricted free agent
7,2018-03-14,49ers,,• Dontae Johnson,player became an unrestricted free agent
8,2018-03-14,49ers,,• Eric Reid,player became an unrestricted free agent
9,2018-03-14,49ers,,• Leger Douzable,player became an unrestricted free agent
10,2018-03-14,49ers,,• Leon Hall (b),player became an unrestricted free agent
11,2018-03-14,49ers,,• Logan Paulsen,player became an unrestricted free agent
12,2018-03-14,49ers,,• Louis Murphy Jr.,player became an unrestricted free agent
13,2018-03-14,49ers,,• Tim Barnes,player became an unrestricted free agent
14,2018-03-14,49ers,• Brock Coyle,,"re-signed unrestricted free agent to a 3-year, $8.4M contract through 2020"
15,2018-03-14,49ers,• Jerick McKinnon,,signed unrestricted free agent to a 4-year $30M contract through 2021
16,2018-03-14,49ers,• Weston Richburg,,signed unrestricted free agent to a 5-year $47.5M contract through 2022
17,2018-03-15,49ers,• 2018 seventh round pick (#223-Jullian Taylor),• Daniel Kilgore  • 2018 seventh round pick (#227-Quentin Poling),trade with Dolphins
18,2018-03-15,49ers,• Jeremiah Attaochu,,"signed unrestricted free agent to a 1-year, $3M contract"
19,2018-03-20,49ers,• Jonathan Cooper,,"signed unrestricted free agent to a 1-year, $4.95M contract"
20,2018-04-05,49ers,• Korey Toomer,,"signed unrestricted free agent to a 1-year, $880K contract"
21,2018-04-12,49ers,,• Reuben Foster,"charged with felony counts of multiple domestic violence, possession of a weapon, and infliction of bodily harm"
22,2018-04-26,49ers,• Mike McGlinchey,,2018 NFL draft first round pick (#9 overall)
23,2018-04-27,49ers,• 2018 second round pick (#44-Dante Pettis)  • 2018 fifth round pick (#142-D.J. Reed),• 2018 second round pick (#59-Derrius Guice)  • 2018 third round pick (#74-Geron Christian),trade with Redskins
24,2018-04-27,49ers,• 2018 third round pick (#95-Tarvarius Moore),• Trent Brown  • 2018 fifth round pick (#143-Ja'Whaun Bentley),trade with Patriots
25,2018-04-27,49ers,• Jaquiski Tartt,,re-signed to a 2-year contract extension through 2020
1,2018-04-27,49ers,• Dante Pettis,,2018 NFL draft second round pick (#44 overall)
2,2018-04-27,49ers,• Fred Warner,,2018 NFL draft third round pick (#70 overall)
3,2018-04-27,49ers,• Tarvarius Moore,,2018 NFL draft third round pick (#95 overall)
4,2018-04-28,49ers,• Kentavius Street,,2018 NFL draft fourth round pick (#128 overall)
5,2018-04-28,49ers,• D.J. Reed,,2018 NFL draft fifth round pick (#142 overall)
6,2018-04-28,49ers,• Marcell Harris,,2018 NFL draft sixth round pick (#184 overall)
7,2018-04-28,49ers,• Jullian Taylor,,2018 NFL draft seventh round pick (#223 overall)
8,2018-04-28,49ers,• Richie James,,2018 NFL draft seventh round pick (#240 overall)
9,2018-04-30,49ers,,• Boseko Lokombo / Bo Lokombo,waived
10,2018-04-30,49ers,,• Channing Stribling,waived
11,2018-04-30,49ers,,• Dexter McCoil,waived
12,2018-04-30,49ers,,• Donavin Newsom,waived
13,2018-04-30,49ers,,• Jimmie Gilbert,waived
14,2018-04-30,49ers,• Alan Knott,,signed undrafted free agent
15,2018-04-30,49ers,• Arik Armstead,,team exercised 1-year $9M contract option through 2018
16,2018-04-30,49ers,• Jack Heneghan,,signed undrafted free agent
17,2018-04-30,49ers,• Jamar McGloster,,signed undrafted free agent
18,2018-04-30,49ers,• Niles Scott,,signed undrafted free agent
19,2018-04-30,49ers,• Ross Dwelley,,signed undrafted free agent
20,2018-04-30,49ers,• Steven Dunbar,,signed undrafted free agent
21,2018-04-30,49ers,• Terrell Williams Jr.,,signed undrafted free agent
22,2018-05-01,49ers,• Corey Griffin,,signed undrafted free agent to a 3-year contract
23,2018-05-01,49ers,• Emmanuel Moseley,,signed undrafted free agent to a 3-year contract
24,2018-05-01,49ers,• Najee Toran,,signed undrafted free agent to a 3-year contract
25,2018-05-01,49ers,• Tarvarus McFadden,,signed undrafted free agent to a 3-year contract through 2020
1,2018-05-02,49ers,,• Laken Tomlinson,team declined contract option for 2019
2,2018-05-02,49ers,• Coleman Shelton,,signed undrafted free agent
3,2018-05-02,49ers,• Jeff Wilson Jr.,,signed undrafted free agent
4,2018-05-05,49ers,• Jullian Taylor,,"signed seventh round pick to a 4-year, $2.55M contract through 2021"
5,2018-05-05,49ers,• Richie James,,signed seventh round pick to a 4-year $2.5M contract through 2021
6,2018-05-05,49ers,• Tarvarius Moore,,signed third round pick to a 4-year contract through 2021
7,2018-05-07,49ers,,• Zane Beadles,released
8,2018-05-07,49ers,• Kentavius Street,,"signed fourth round pick to a 4-year, $3.1M contract through 2021"
9,2018-05-09,49ers,• Mike Person,,signed unrestricted free agent to a 1-year contract
10,2018-05-11,49ers,• D.J. Reed,,"signed fifth round pick to a 4-year, $2.8M contract through 2021"
11,2018-05-14,49ers,• Marcell Harris,,signed sixth round pick to a 4-year $2.6M contract through 2021
12,2018-05-15,49ers,,• DeAndre Carter,waived
13,2018-05-15,49ers,• Blaine Woodson,,signed undrafted free agent to a 3-year contract
14,2018-05-15,49ers,• C.J. Goodwin,,claimed off waivers (from Giants)
15,2018-06-01,49ers,,• Victor Bolden Jr.,suspended by NFL for 4 games for violation of the league's performance enhancing drug policy
16,2018-06-04,49ers,,• Trovon Reed,waived
17,2018-06-06,49ers,• Antone Exum Jr.,,re-signed unrestricted free agent to a 1-year contract
18,2018-06-13,49ers,• Fred Warner,,signed third round pick to a 4-year contract through 2021
19,2018-06-22,49ers,• Laken Tomlinson,,re-signed to a 3-year $18M contract extension through 2021
20,2018-07-03,49ers,,• Reuben Foster,suspended by NFL for 2 games for violating the league's substance abuse policy
21,2018-07-23,49ers,• Mike McGlinchey,,"signed first round pick to a 4-year, $18.3M contract through 2021 with a 1-year team option for 2022"
22,2018-07-25,49ers,,• Blaine Woodson,waived
23,2018-07-25,49ers,• John Flynn / J.P. Flynn (b),,signed free agent to a 2-year contract
24,2018-07-26,49ers,,• Don Jones II,released
25,2018-07-26,49ers,,• Jamar McGloster,waived
1,2018-07-26,49ers,• Cedric Thornton,,signed unrestricted free agent to a 1-year contract
2,2018-07-26,49ers,• Dante Pettis,,"signed second round pick to a 4-year, $6.4M contract through 2021"
3,2018-07-26,49ers,• Will Sutton,,signed free agent to a 1-year contract
4,2018-07-31,49ers,,• C.J. Goodwin,waived
5,2018-07-31,49ers,• Wes Saxton,,signed free agent to a 1-year contract
6,2018-08-05,49ers,,• Corey Griffin,waived
7,2018-08-05,49ers,• Chris Gonzalez,,signed free agent to a 1-year contract
8,2018-08-13,49ers,• Alfred Morris,,"signed unrestricted free agent to a 1-year, $790K contract"
9,2018-08-14,49ers,,• Alan Knott,waived
10,2018-08-17,49ers,,• Terrell Williams Jr.,placed on IR with knee injury
11,2018-08-17,49ers,• Dexter McCoil,,signed free agent to a 1-year contract
12,2018-08-21,49ers,• Terrell Williams Jr.,,activated from IR
13,2018-08-21,49ers,,• Terrell Williams Jr.,waived (injury settlement)
14,2018-08-22,49ers,• Chris Jones (Dwightstone),,"signed free agent to a 1-year, $790K contract"
15,2018-08-22,49ers,,• Cedric Thornton,retired
16,2018-08-22,49ers,,• Cedric Thornton,placed on reserve/retired list
17,2018-08-23,49ers,• 2020 conditional seventh round pick (if Harold is on Lions roster for at least 4 weeks) (#217-Jauan Jennings),• Eli Harold,trade with Lions
18,2018-08-28,49ers,,• Chanceller James,waived
19,2018-08-28,49ers,• Ja'Quan Gardner,,signed undrafted free agent
20,2018-08-29,49ers,,• Max McCaffrey,waived (injury settlement)
21,2018-08-31,49ers,,• Aldrick Robinson,released
22,2018-08-31,49ers,,• Chris Gonzalez,waived
23,2018-08-31,49ers,,• Chris Jones (Dwightstone),released
24,2018-08-31,49ers,,• Ja'Quan Gardner,waived
25,2018-08-31,49ers,,• Jack Heneghan,waived
1,2018-08-31,49ers,,• Jeff Locke,released
2,2018-08-31,49ers,,• Joe Williams (Sterling),waived (injury settlement)
3,2018-08-31,49ers,,• Pace Murphy,waived
4,2018-08-31,49ers,,• Wes Saxton,waived
5,2018-08-31,49ers,,• Will Sutton,waived
6,2018-08-31,49ers,• Shon Coleman,• 2019 conditional seventh round pick (#243-Nick Scott),trade with Browns
7,2018-09-01,49ers,,• Aaron Burbridge,waived-injured
8,2018-09-01,49ers,,• Andrew Lauderdale,waived
9,2018-09-01,49ers,,• Antone Exum Jr.,released
10,2018-09-01,49ers,,• Cole Hikutini,waived
11,2018-09-01,49ers,,• Coleman Shelton,waived
12,2018-09-01,49ers,,• Dexter McCoil,waived
13,2018-09-01,49ers,,• Emmanuel Moseley,waived
14,2018-09-01,49ers,,• Jeff Wilson Jr.,waived
15,2018-09-01,49ers,,• Jeremiah Attaochu,released
16,2018-09-01,49ers,,• Jeremy McNichols,waived
17,2018-09-01,49ers,,• John Flynn / J.P. Flynn (b),waived-injured
18,2018-09-01,49ers,,• Jonathan Cooper,released
19,2018-09-01,49ers,,• Kentavius Street,placed on reserve/non-football injury list with knee injury
20,2018-09-01,49ers,,• Korey Toomer,released
21,2018-09-01,49ers,,• Malcolm Johnson (Jamaine),waived-injured
22,2018-09-01,49ers,,• Najee Toran,waived
23,2018-09-01,49ers,,• Nick Mullens,waived
24,2018-09-01,49ers,,• Niles Scott,waived
25,2018-09-01,49ers,,• Pita Taumoepenu,waived
1,2018-09-01,49ers,,• Ross Dwelley,waived
2,2018-09-01,49ers,,• Steven Dunbar,waived
3,2018-09-01,49ers,,• Tarvarus McFadden,waived
4,2018-09-01,49ers,,• Tyvis Powell,waived
5,2018-09-02,49ers,,• Aaron Burbridge,placed on IR with hamstring injury
6,2018-09-02,49ers,,• John Flynn / J.P. Flynn (b),placed on IR with knee injury
7,2018-09-02,49ers,,• Malcolm Johnson (Jamaine),placed on IR with undisclosed injury
8,2018-09-02,49ers,• Emmanuel Moseley,,signed free agent to practice squad
9,2018-09-02,49ers,• Jeff Wilson Jr.,,signed free agent to practice squad
10,2018-09-02,49ers,• Najee Toran,,signed free agent to practice squad
11,2018-09-02,49ers,• Nick Mullens,,signed free agent to practice squad
12,2018-09-02,49ers,• Niles Scott,,signed free agent to practice squad
13,2018-09-02,49ers,• Pita Taumoepenu,,signed free agent to practice squad
14,2018-09-02,49ers,• Ross Dwelley,,signed free agent to practice squad
15,2018-09-02,49ers,• Steven Dunbar,,signed free agent to practice squad
16,2018-09-02,49ers,• Tyvis Powell,,signed free agent to practice squad
17,2018-09-03,49ers,,• Jerick McKinnon,placed on IR with torn ACL in right knee
18,2018-09-03,49ers,,• Marcell Harris,placed on IR with hamstring injury / Achilles injury
19,2018-09-03,49ers,• Antone Exum Jr.,,signed free agent to a 1-year contract
20,2018-09-03,49ers,• Matt Tobin,,signed free agent to a 1-year contract
21,2018-09-03,49ers,• Zack Golditch,,signed free agent to practice squad
22,2018-09-06,49ers,,• Niles Scott,released from practice squad
23,2018-09-06,49ers,• Daeshon Hall,,signed free agent to practice squad
24,2018-09-07,49ers,,• Dekoda Watson,hamstring injury (out)
25,2018-09-07,49ers,,• Erik Magnuson,hamstring injury (out)
1,2018-09-07,49ers,• Malcolm Johnson (Jamaine),,activated from IR
2,2018-09-07,49ers,,• Malcolm Johnson (Jamaine),waived (injury settlement)
3,2018-09-08,49ers,,• Dekoda Watson,placed on IR with hamstring injury
4,2018-09-12,49ers,,• Brock Coyle,placed on IR with concussion
5,2018-09-12,49ers,• Frank Stephens (b),,signed free agent to practice squad
6,2018-09-12,49ers,• Najee Toran,,signed from practice squad to active roster
7,2018-09-12,49ers,• Terence Garvin,,signed free agent to a 1-year contract
8,2018-09-12,49ers,• Aaron Burbridge,,activated from IR
9,2018-09-12,49ers,,• Aaron Burbridge,waived (injury settlement)
10,2018-09-14,49ers,,• Erik Magnuson,hamstring injury (out)
11,2018-09-14,49ers,,• Joshua Garnett,toe injury (out)
12,2018-09-14,49ers,,• Marquise Goodwin,quadriceps injury (out)
13,2018-09-17,49ers,• Reuben Foster,,reinstated from suspension
14,2018-09-19,49ers,,• Matt Tobin,released
15,2018-09-21,49ers,,• Joshua Garnett,toe injury (out)
16,2018-09-22,49ers,,• Terence Garvin,released
17,2018-09-22,49ers,• Tyvis Powell,,signed from practice squad to active roster
18,2018-09-25,49ers,,• Daeshon Hall,lost off practice squad (to Texans)
19,2018-09-26,49ers,,• Jimmy Garoppolo,placed on IR with torn ACL in left knee
20,2018-09-26,49ers,• Christian Dilauro,,signed free agent to practice squad
21,2018-09-26,49ers,• Dexter McCoil,,signed free agent to practice squad
22,2018-09-26,49ers,• Nick Mullens,,signed from practice squad to active roster
23,2018-09-26,49ers,• Ryan Delaire,,signed free agent to practice squad
24,2018-09-28,49ers,,• Joshua Garnett,toe injury (out)
25,2018-09-28,49ers,,• Richard Sherman,calf injury (out)
1,2018-10-01,49ers,• Victor Bolden Jr.,,reinstated from suspension
2,2018-10-05,49ers,,• Dante Pettis,knee injury (out)
3,2018-10-06,49ers,,• Najee Toran,waived
4,2018-10-06,49ers,,• Tyvis Powell,waived
5,2018-10-06,49ers,• Ryan Delaire,,signed from practice squad to active roster
6,2018-10-09,49ers,,• Dexter McCoil,released from practice squad
7,2018-10-09,49ers,,• Frank Stephens (b),released from practice squad
8,2018-10-09,49ers,• Matthew Dayes / Matt Dayes,,signed free agent to practice squad
9,2018-10-09,49ers,• Najee Toran,,signed free agent to practice squad
10,2018-10-09,49ers,• Tyvis Powell,,signed free agent to practice squad
11,2018-10-13,49ers,,• Dante Pettis,knee injury (out)
12,2018-10-15,49ers,,• Ryan Delaire,waived
13,2018-10-15,49ers,• Ross Dwelley,,signed from practice squad to active roster
14,2018-10-16,49ers,,• Cole Wick,waived
15,2018-10-16,49ers,,• Zack Golditch,released from practice squad
16,2018-10-16,49ers,• Tom Savage,,signed free agent to a 1-year contract
17,2018-10-17,49ers,• Cole Wick,,signed free agent to practice squad
18,2018-10-17,49ers,• Ryan Delaire,,signed free agent to practice squad
19,2018-10-19,49ers,,• Dante Pettis,knee injury (out)
20,2018-10-20,49ers,,• Tom Savage,released
21,2018-10-20,49ers,• Tyvis Powell,,signed from practice squad to active roster
22,2018-10-22,49ers,,• Adrian Colbert,placed on IR with right ankle injury
23,2018-10-22,49ers,• Tom Savage,,signed free agent to a 1-year contract
24,2018-10-23,49ers,• Aaron Burbridge,,signed free agent to practice squad
25,2018-10-30,49ers,,• Greg Mabin,waived
1,2018-10-30,49ers,,• Victor Bolden Jr.,waived
2,2018-10-31,49ers,,• Antone Exum Jr.,concussion (out)
3,2018-10-31,49ers,,• Jaquiski Tartt,shoulder injury (out)
4,2018-10-31,49ers,,• Reuben Foster,hamstring injury (out)
5,2018-11-01,49ers,,• Aaron Burbridge,released from practice squad
6,2018-11-01,49ers,,• Tom Savage,waived
7,2018-11-01,49ers,• Dekoda Watson,,activated from IR
8,2018-11-01,49ers,• Emmanuel Moseley,,signed from practice squad to active roster
9,2018-11-01,49ers,• Greg Mabin,,signed free agent to practice squad
10,2018-11-01,49ers,• Marcell Harris,,activated from IR
11,2018-11-01,49ers,• Victor Bolden Jr.,,signed free agent to practice squad
12,2018-11-02,49ers,,• Emmanuel Moseley,placed on IR with dislocated shoulder
13,2018-11-02,49ers,,• Raheem Mostert,placed on IR with fractured right forearm
14,2018-11-02,49ers,• Tom Savage,,signed free agent to a 1-year contract
15,2018-11-08,49ers,• Greg Mabin,,signed from practice squad to active roster
16,2018-11-08,49ers,• Tarvarus McFadden,,signed free agent to practice squad
17,2018-11-10,49ers,,• Jaquiski Tartt,shoulder injury (out)
18,2018-11-10,49ers,,• Pierre Garcon,knee injury (out)
19,2018-11-10,49ers,,• Reuben Foster,hamstring injury (out)
20,2018-11-12,49ers,,• Tyvis Powell,waived
21,2018-11-12,49ers,• Matthew Dayes / Matt Dayes,,signed from practice squad to active roster
22,2018-11-19,49ers,• James Onwualu,,signed free agent to practice squad
23,2018-11-23,49ers,,• Joshua Garnett,thumb injury (out)
24,2018-11-23,49ers,,• Pierre Garcon,knee injury (out)
25,2018-11-24,49ers,,• Reuben Foster,arrested on probable cause misdemeanor domestic violence charges
1,2018-11-24,49ers,,• Tom Savage,waived
2,2018-11-24,49ers,• Jeff Wilson Jr.,,signed from practice squad to active roster
3,2018-11-25,49ers,,• Reuben Foster,waived
4,2018-11-27,49ers,,• Jimmie Ward,placed on IR with fractured forearm
5,2018-11-27,49ers,• Godwin Igwebuike,,claimed off waivers (from Buccaneers)
6,2018-11-27,49ers,• James Onwualu,,signed from practice squad to active roster
7,2018-11-27,49ers,• Max McCaffrey,,signed free agent to practice squad
8,2018-11-27,49ers,• Tyrell Adams,,signed free agent to practice squad
9,2018-11-30,49ers,,• D.J. Reed,heel injury (out)
10,2018-11-30,49ers,,• Joshua Garnett,thumb injury (out)
11,2018-11-30,49ers,,• Marquise Goodwin,personal reasons (out)
12,2018-11-30,49ers,,• Pierre Garcon,knee injury (out)
13,2018-12-04,49ers,,• Kyle Nelson,suspended by NFL for 10 games for violation of the league's performance enhancing drug policy
14,2018-12-05,49ers,,• Dekoda Watson,placed on IR with torn calf muscle
15,2018-12-05,49ers,• Colin Holba,,signed free agent to a 2-year contract
